"","company","gi_page","name","value"
"10838","reports/triglav_insurance_co/2020/the_triglav_group_and_zavarovalnica_triglav_annual_report_2019.pdf","297","403-3 Occupational health services","c(""12"", ""4"", ""3"", ""108"")"
"10839","reports/triglav_insurance_co/2020/the_triglav_group_and_zavarovalnica_triglav_annual_report_2019.pdf","297","403-4 Worker participation, consultation, and communication on occupational health and safety","c(""12"", ""4"", ""3"", ""108"")"
"10840","reports/triglav_insurance_co/2020/the_triglav_group_and_zavarovalnica_triglav_annual_report_2019.pdf","297","403-5 Worker training on occupational health and safety","c(""12"", ""4"", ""3"", ""108"")"
"10841","reports/triglav_insurance_co/2020/the_triglav_group_and_zavarovalnica_triglav_annual_report_2019.pdf","297","403-6 Promotion of worker health","c(""12"", ""4"", ""3"", ""108"")"
"10842","reports/triglav_insurance_co/2020/the_triglav_group_and_zavarovalnica_triglav_annual_report_2019.pdf","297","403-7 Prevention and mitigation of occupational health and safety impacts directly linked by business relationships","c(""12"", ""4"", ""3"", ""108"")"
"10843","reports/triglav_insurance_co/2020/the_triglav_group_and_zavarovalnica_triglav_annual_report_2019.pdf","297","403-8 Workers covered by an occupational health and safety management system","c(""12"", ""4"", ""3"", ""108"")"
"10844","reports/triglav_insurance_co/2020/the_triglav_group_and_zavarovalnica_triglav_annual_report_2019.pdf","297","403-9 Work-related injuries","c(""12"", ""4"", ""3"", ""108"")"
"10845","reports/triglav_insurance_co/2020/the_triglav_group_and_zavarovalnica_triglav_annual_report_2019.pdf","297","403-10 Work-related ill health","c(""12"", ""4"", ""3"", ""108"")"
"10846","reports/triglav_insurance_co/2020/the_triglav_group_and_zavarovalnica_triglav_annual_report_2019.pdf","297","GRI 404: Training and education 2016","character(0)"
"10847","reports/triglav_insurance_co/2020/the_triglav_group_and_zavarovalnica_triglav_annual_report_2019.pdf","297","404-1 Average hours of training that the organization’s employees have undertaken during the reporting period, by gender and","c(""12"", ""4"", ""2"", ""106"")"
"10848","reports/triglav_insurance_co/2020/the_triglav_group_and_zavarovalnica_triglav_annual_report_2019.pdf","297","404-3 Percentage of employees receiving regular performance and career development reviews by gender","c(""12"", ""4"", ""2"", ""106"")"
"10849","reports/triglav_insurance_co/2020/the_triglav_group_and_zavarovalnica_triglav_annual_report_2019.pdf","297","GRI: 405: Diversity and equal opportunity 2016","character(0)"
"10850","reports/triglav_insurance_co/2020/the_triglav_group_and_zavarovalnica_triglav_annual_report_2019.pdf","nothing found","No pages/tables found","None"
"10851","reports/trodat/2019/trodat_sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"10852","reports/trodat/2019/trodat_sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"10853","reports/tronox/2019/2018_tronox_gri_report.pdf","nothing found","No pages/tables found","None"
"10854","reports/tronox/2019/2018_tronox_gri_report.pdf","nothing found","No pages/tables found","None"
"10855","reports/tronox/2019/2018_tronox_gri_report.pdf","nothing found","No pages/tables found","None"
"10856","reports/tronox/2020/2019_sustainability_report.pdf","66","1","No GRI code found"
"10857","reports/tronox/2020/2019_sustainability_report.pdf","67","1","No tables to process"
"10858","reports/tronox/2020/2019_sustainability_report.pdf","67","2","No tables to process"
"10859","reports/tronox/2020/2019_sustainability_report.pdf","67","3","No tables to process"
"10860","reports/tronox/2020/2019_sustainability_report.pdf","68","1","No tables to process"
"10861","reports/tronox/2020/2019_sustainability_report.pdf","69","1","No GRI code found"
"10862","reports/tronox/2020/2019_sustainability_report.pdf","70","1","No GRI code found"
"10863","reports/tropicalia/2019/tropicalia_sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"10864","reports/tropicalia/2019/tropicalia_sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"10865","reports/true_corporation/2018/sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"10866","reports/true_corporation/2018/sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"10867","reports/true_corporation/2018/sustainability_report_2017.pdf","81","1","No GRI code found"
"10868","reports/true_corporation/2018/sustainability_report_2017.pdf","82","1","No GRI code found"
"10869","reports/true_corporation/2018/sustainability_report_2017.pdf","83","1","No GRI code found"
"10870","reports/truong_an_phat_trans/2019/truong_an_phat_2018_sustainability_report.pdf","nothing found","No pages/tables found","None"
"10871","reports/truong_an_phat_trans/2019/truong_an_phat_2018_sustainability_report.pdf","nothing found","No pages/tables found","None"
"10872","reports/tskbturkiye_sinai_ka/2020/2019_integrated_annual_report.pdf","nothing found","No pages/tables found","None"
"10873","reports/tskbturkiye_sinai_ka/2020/2019_integrated_annual_report.pdf","nothing found","No pages/tables found","None"
"10874","reports/tskbturkiye_sinai_ka/2019/2018_integrated_annual_report.pdf","nothing found","No pages/tables found","None"
"10875","reports/tskbturkiye_sinai_ka/2019/2018_integrated_annual_report.pdf","nothing found","No pages/tables found","None"
"10876","reports/tskbturkiye_sinai_ka/2019/2018_integrated_annual_report.pdf","nothing found","No pages/tables found","None"
"10877","reports/tskbturkiye_sinai_ka/2019/2018_integrated_annual_report.pdf","478","1","No tables to process"
"10878","reports/tskbturkiye_sinai_ka/2019/2018_integrated_annual_report.pdf","479","1","No tables to process"
"10879","reports/ttw/2020/sustainability_report_2019.pdf","81","1","No GRI code found"
"10880","reports/ttw/2020/sustainability_report_2019.pdf","nothing found","No pages/tables found","None"
"10881","reports/ttw/2020/sustainability_report_2019.pdf","83","1","No GRI code found"
"10882","reports/ttw/2020/sustainability_report_2019.pdf","83","2","No GRI code found"
"10883","reports/ttw/2020/sustainability_report_2019.pdf","83","3","No GRI code found"
"10884","reports/ttw/2020/sustainability_report_2019.pdf","83","4","No GRI code found"
"10885","reports/ttw/2020/sustainability_report_2019.pdf","83","5","No GRI code found"
"10886","reports/ttw/2020/sustainability_report_2019.pdf","84","1","No GRI code found"
"10887","reports/ttw/2020/sustainability_report_2019.pdf","85","1","No GRI code found"
"10888","reports/ttw/2019/sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"10889","reports/ttw/2019/sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"10890","reports/ttw/2019/sustainability_report_2018.pdf","80","1","No GRI code found"
"10891","reports/ttw/2019/sustainability_report_2018.pdf","80","2","No GRI code found"
"10892","reports/ttw/2019/sustainability_report_2018.pdf","80","3","No GRI code found"
"10893","reports/ttw/2019/sustainability_report_2018.pdf","80","4","No GRI code found"
"10894","reports/ttw/2019/sustainability_report_2018.pdf","81","1","No GRI code found"
"10895","reports/ttw/2019/sustainability_report_2018.pdf","81","2","No GRI code found"
"10896","reports/ttw/2019/sustainability_report_2018.pdf","81","3","No GRI code found"
"10897","reports/ttw/2019/sustainability_report_2018.pdf","81","4","No GRI code found"
"10898","reports/ttw/2019/sustainability_report_2018.pdf","81","5","No GRI code found"
"10899","reports/ttw/2019/sustainability_report_2018.pdf","82","1","No GRI code found"
"10900","reports/ttw/2019/sustainability_report_2018.pdf","82","2","No GRI code found"
"10901","reports/ttw/2019/sustainability_report_2018.pdf","82","3","No GRI code found"
"10902","reports/ttw/2019/sustainability_report_2018.pdf","82","4","No GRI code found"
"10903","reports/ttw/2019/sustainability_report_2018.pdf","82","5","No GRI code found"
"10904","reports/ttw/2019/sustainability_report_2018.pdf","82","6","No GRI code found"
"10905","reports/tung_ho_steel_enterp/2018/2017_corporate_social_responsibility_report_traditional_chinese_version.pdf","112","1","No tables to process"
"10906","reports/tung_ho_steel_enterp/2018/2017_corporate_social_responsibility_report_traditional_chinese_version.pdf","113","1","No tables to process"
"10907","reports/tung_ho_steel_enterp/2018/2017_corporate_social_responsibility_report_traditional_chinese_version.pdf","114","1","No tables to process"
"10908","reports/tung_ho_steel_enterp/2018/2017_corporate_social_responsibility_report_traditional_chinese_version.pdf","115","1","No tables to process"
"10909","reports/tung_ho_steel_enterp/2018/2017_corporate_social_responsibility_report_traditional_chinese_version.pdf","116","1","No tables to process"
"10910","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","61","1","No GRI code found"
"10911","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","GRI 403: Salud y","character(0)"
"10912","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","403-1","c(""30"", ""51"", ""54"")"
"10913","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","403-2","c(""51"", ""54"")"
"10914","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","403-3","c(""51"", ""54"")"
"10915","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","403-4","character(0)"
"10916","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","403-5","character(0)"
"10917","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","403-6","c(""51"", ""54"")"
"10918","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","403-7","c(""51"", ""54"")"
"10919","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","403-8","c(""51"", ""54"")"
"10920","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","403-9","c(""51"", ""54"")"
"10921","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","403-10","c(""51"", ""54"")"
"10922","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","GRI 404: Formación y","character(0)"
"10923","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","404-1","53"
"10924","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","404-2","28"
"10925","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","404-3","28"
"10926","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","GRI 406: No","character(0)"
"10927","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","406-1","character(0)"
"10928","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","GRI 410: Prácticas en","character(0)"
"10929","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","410-1","55"
"10930","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","GRI 412: Evaluación de","character(0)"
"10931","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","412-1","character(0)"
"10932","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","412-2","55"
"10933","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","412-3","c(""201"", ""8"")"
"10934","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","GRI 416: Salud y","character(0)"
"10935","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","416-1","character(0)"
"10936","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","62","416-2","character(0)"
"10937","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","nothing found","No pages/tables found","None"
"10938","reports/tusgsal/2019/memoria_de_responsabilidad_social_corporativa.pdf","nothing found","No pages/tables found","None"
"10939","reports/tuv_nord_group/2019/corporate_responsibility_report.pdf","67","1","No GRI code found"
"10940","reports/tuv_nord_group/2019/corporate_responsibility_report.pdf","68","1","No GRI code found"
"10941","reports/tuv_nord_group/2019/corporate_responsibility_report.pdf","nothing found","No pages/tables found","None"
"10942","reports/tuv_nord_group/2019/corporate_responsibility_report.pdf","nothing found","No pages/tables found","None"
"10943","reports/tuv_nord_group/2019/corporate_responsibility_report.pdf","71","1","No GRI code found"
"10944","reports/tuv_nord_group/2020/2019_corporate_responsibility_progress_report.pdf","30","1","No GRI code found"
"10945","reports/tuv_nord_group/2020/2019_corporate_responsibility_progress_report.pdf","31","1","No GRI code found"
"10946","reports/tuv_nord_group/2020/2019_corporate_responsibility_progress_report.pdf","32","1","No GRI code found"
"10947","reports/tuv_nord_group/2020/2019_corporate_responsibility_progress_report.pdf","nothing found","No pages/tables found","None"
"10948","reports/tuv_nord_group/2020/2019_corporate_responsibility_progress_report.pdf","34","1","No GRI code found"
"10949","reports/ubs/2020/sustainability_report_2019.pdf","nothing found","No pages/tables found","None"
"10950","reports/ubs/2020/sustainability_report_2019.pdf","144","GRI 401:","NULL"
"10951","reports/ubs/2020/sustainability_report_2019.pdf","144","GRI 404 Training","NULL"
"10952","reports/ubs/2020/sustainability_report_2019.pdf","nothing found","No pages/tables found","None"
"10953","reports/ubs/2020/sustainability_report_2019.pdf","146","1","No GRI code found"
"10954","reports/ubs/2020/sustainability_report_2019.pdf","nothing found","No pages/tables found","None"
"10955","reports/ubs_asset_management/2019/real_estate_switzerland_nachhaltigkeitsbericht_2018_2019.pdf","26","1","No GRI code found"
